GO:0050794	P	0.78	regulation of cellular process
GO:0044699	P	0.70	single-organism process
GO:0044707	P	0.61	single-multicellular organism process
GO:0007165	P	0.61	signal transduction
GO:0035556	P	0.57	intracellular signal transduction
GO:0009987	P	0.55	cellular process
GO:0019933	P	0.54	cAMP-mediated signaling
GO:0008152	P	0.52	metabolic process
GO:0007275	P	0.49	multicellular organism development
GO:0071704	P	0.48	organic substance metabolic process
GO:0043170	P	0.43	macromolecule metabolic process
GO:0044260	P	0.42	cellular macromolecule metabolic process
GO:0048518	P	0.38	positive regulation of biological process
GO:0044710	P	0.33	single-organism metabolic process
GO:0044763	P	0.32	single-organism cellular process
GO:0044238	P	0.31	primary metabolic process
GO:0048583	P	0.30	regulation of response to stimulus
GO:0048523	P	0.30	negative regulation of cellular process
GO:0016043	P	0.30	cellular component organization
GO:0043933	P	0.29	macromolecular complex subunit organization
GO:0007610	P	0.28	behavior
GO:0007268	P	0.28	chemical synaptic transmission
GO:0007270	P	0.27	neuron-neuron synaptic transmission
GO:0006461	P	0.27	protein complex assembly
GO:0060341	P	0.26	regulation of cellular localization
GO:0051259	P	0.26	protein oligomerization
GO:0051049	P	0.26	regulation of transport
GO:0044765	P	0.26	single-organism transport
GO:0006996	P	0.26	organelle organization
GO:1903421	P	0.25	regulation of synaptic vesicle recycling
GO:1902805	P	0.25	positive regulation of synaptic vesicle transport
GO:0050954	P	0.25	sensory perception of mechanical stimulus
GO:0031623	P	0.25	receptor internalization
GO:0030534	P	0.25	adult behavior
GO:0010256	P	0.25	endomembrane system organization
GO:0007626	P	0.25	locomotory behavior
GO:0007033	P	0.25	vacuole organization
GO:0002029	P	0.25	desensitization of G-protein coupled receptor protein signaling pathway
GO:0080090	P	0.16	regulation of primary metabolic process
GO:0060255	P	0.16	regulation of macromolecule metabolic process
GO:0031323	P	0.16	regulation of cellular metabolic process
GO:0019538	P	0.16	protein metabolic process
GO:0044281	P	0.11	small molecule metabolic process
GO:0031325	P	0.11	positive regulation of cellular metabolic process
GO:0010604	P	0.11	positive regulation of macromolecule metabolic process
