GO:0003824	F	0.48	catalytic activity
GO:1901363	F	0.46	heterocyclic compound binding
GO:0097159	F	0.46	organic cyclic compound binding
GO:0043167	F	0.45	ion binding
GO:0036094	F	0.45	small molecule binding
GO:0016787	F	0.45	hydrolase activity
GO:0097367	F	0.44	carbohydrate derivative binding
GO:0035639	F	0.43	purine ribonucleoside triphosphate binding
GO:0032555	F	0.43	purine ribonucleotide binding
GO:0032550	F	0.43	purine ribonucleoside binding
GO:0032559	F	0.41	adenyl ribonucleotide binding
GO:0016740	F	0.41	transferase activity
GO:0042578	F	0.40	phosphoric ester hydrolase activity
GO:0032561	F	0.40	guanyl ribonucleotide binding
GO:0031406	F	0.39	carboxylic acid binding
GO:0016794	F	0.39	diphosphoric monoester hydrolase activity
GO:0016778	F	0.39	diphosphotransferase activity
