GO:1901363	F	0.48	heterocyclic compound binding
GO:0097159	F	0.48	organic cyclic compound binding
GO:0043169	F	0.46	cation binding
GO:0000166	F	0.43	nucleotide binding
GO:0097367	F	0.40	carbohydrate derivative binding
GO:0032555	F	0.39	purine ribonucleotide binding
GO:0032550	F	0.39	purine ribonucleoside binding
GO:0035639	F	0.36	purine ribonucleoside triphosphate binding
GO:0032559	F	0.34	adenyl ribonucleotide binding
GO:0005215	F	0.24	transporter activity
GO:0003824	F	0.22	catalytic activity
GO:0022857	F	0.20	transmembrane transporter activity
GO:0046872	F	0.17	metal ion binding
GO:0016787	F	0.16	hydrolase activity
GO:0042626	F	0.12	ATPase activity, coupled to transmembrane movement of substances
